segment_id,start_pos,end_pos,start_time,end_time,length,net_return,theta_mean,amp_z_mean,sigma_mean,viscosity_mean,sign_global
116,1079,1101,2020-05-04 00:00:00+00:00,2020-06-04 00:00:00+00:00,23,0.04950422642936303,0.0021814757046592875,0.5171503094035447,0.018785674398786534,4.642203479253974,1.0
117,1102,1105,2020-06-05 00:00:00+00:00,2020-06-10 00:00:00+00:00,4,0.07334246025030922,0.026681300791782082,1.4912154315666015,0.012058559358821386,1.8899603156332563,1.0
118,1106,1134,2020-06-11 00:00:00+00:00,2020-07-22 00:00:00+00:00,29,0.07301499913650566,-0.00011045221531946036,0.832201144706255,0.018499471241556677,0.8905467176327176,1.0
119,1135,1148,2020-07-23 00:00:00+00:00,2020-08-11 00:00:00+00:00,14,-0.04033007018915846,-0.00035737783626479204,0.786224058879091,0.021175071892871267,1.6279125169078092,-1.0
120,1149,1164,2020-08-12 00:00:00+00:00,2020-09-02 00:00:00+00:00,16,0.13256578272896924,0.014621057091451301,0.6482815159801607,0.019308452923954764,1.6469587059164317,1.0
121,1165,1167,2020-09-03 00:00:00+00:00,2020-09-08 00:00:00+00:00,3,-0.133697934661007,-0.05514964180699401,1.9654548437267956,0.022488723623423506,0.79822335558381,-1.0
122,1168,1168,2020-09-09 00:00:00+00:00,2020-09-09 00:00:00+00:00,1,0.04170200330272955,0.04167785444078512,1.6254072636273171,0.02565633117425184,0.4285219853474859,1.0
123,1169,1177,2020-09-10 00:00:00+00:00,2020-09-22 00:00:00+00:00,9,-0.018485996560958284,-0.0033757958126786358,0.5683311170949955,0.026058831149888592,1.4822260924618922,-1.0
124,1178,1185,2020-09-23 00:00:00+00:00,2020-10-02 00:00:00+00:00,8,-0.0059474825179544055,-0.007583866310696856,0.67755165370717,0.026474761144484858,0.9757486966450309,-1.0
125,1186,1186,2020-10-05 00:00:00+00:00,2020-10-05 00:00:00+00:00,1,0.020117179773441407,0.020114466618486364,0.8425324660958884,0.02387702807624177,0.4017594978658461,1.0
126,1187,1187,2020-10-06 00:00:00+00:00,2020-10-06 00:00:00+00:00,1,-0.0214760995538672,-0.02147279871131111,1.033494687988064,0.020780067346769324,0.5163356854243021,-1.0
127,1188,1201,2020-10-07 00:00:00+00:00,2020-10-26 00:00:00+00:00,14,0.0200492587541774,0.0008824635554475828,0.6141445512264435,0.017878182008296526,2.423137448913508,1.0
128,1202,1202,2020-10-27 00:00:00+00:00,2020-10-27 00:00:00+00:00,1,0.014976606118550784,0.014975486524639507,0.8764548080286024,0.017087700605681374,0.34169136805329325,1.0
129,1203,1212,2020-10-28 00:00:00+00:00,2020-11-10 00:00:00+00:00,10,-0.01055963898007306,-0.003270191728498436,1.1008081430819545,0.020720258094854203,1.0572316481340667,-1.0
130,1213,1242,2020-11-11 00:00:00+00:00,2020-12-23 00:00:00+00:00,30,0.048962569548289814,0.004963779640161285,0.5844481643321554,0.016326274474778055,1.6733503338819644,1.0
131,1243,1250,2020-12-24 00:00:00+00:00,2021-01-06 00:00:00+00:00,8,-0.04048848993722576,-0.013237339864398614,0.9243838563139308,0.010996479168665203,1.1228536306111314,-1.0
132,1251,1265,2021-01-07 00:00:00+00:00,2021-01-28 00:00:00+00:00,15,0.1184057131787517,0.015645297389862416,0.8725681749527482,0.014769999562051845,1.343056724859647,1.0
133,1266,1266,2021-01-29 00:00:00+00:00,2021-01-29 00:00:00+00:00,1,-0.02960560084923536,-0.02959695570838083,1.6715885094910339,0.017711047883647264,0.5366519079100573,-1.0
134,1267,1284,2021-02-01 00:00:00+00:00,2021-02-25 00:00:00+00:00,18,-0.010586053712966503,-0.000874718759390995,0.5517764293393009,0.015457573094221256,0.77486855447355,-1.0
135,1285,1286,2021-02-26 00:00:00+00:00,2021-03-01 00:00:00+00:00,2,0.034128585279534995,0.017391302053221286,1.2210796437121398,0.01405382416298721,2.2407905519200657,1.0
136,1287,1290,2021-03-02 00:00:00+00:00,2021-03-05 00:00:00+00:00,4,-0.022795290422012116,-0.007347272451209953,1.2608134124653314,0.012756735414193464,0.830115298178911,-1.0
137,1291,1291,2021-03-08 00:00:00+00:00,2021-03-08 00:00:00+00:00,1,-0.01834508513978239,-0.01834302759044679,1.3003167058969727,0.014108156923171036,0.46329478015572734,-1.0
138,1292,1304,2021-03-09 00:00:00+00:00,2021-03-25 00:00:00+00:00,13,0.021535195385887107,0.005412884915182397,0.7396473752702359,0.01669137406223734,0.8468591284976134,1.0
139,1305,1307,2021-03-26 00:00:00+00:00,2021-03-30 00:00:00+00:00,3,-0.00211120566113987,0.001965527582190173,0.7497896245087498,0.016568627298537933,0.7889899727029951,-1.0
140,1308,1323,2021-03-31 00:00:00+00:00,2021-04-22 00:00:00+00:00,16,0.10364692110546514,0.012027524417240434,0.7472735052022457,0.014775709141611137,10.666669082062418,1.0
141,1324,1334,2021-04-23 00:00:00+00:00,2021-05-07 00:00:00+00:00,11,-0.0184847946011093,-0.006320182255872159,0.757459802613165,0.012201079565508277,5.811679335372303,-1.0
142,1335,1337,2021-05-10 00:00:00+00:00,2021-05-12 00:00:00+00:00,3,-0.05478923657784307,-0.024629251777358908,1.4180211399529654,0.012601782840066888,0.6771594825596167,-1.0
143,1338,1339,2021-05-13 00:00:00+00:00,2021-05-14 00:00:00+00:00,2,0.037569712741928996,0.01900914074657067,1.3392366070842348,0.013990370862606485,2.70565128144537,1.0
144,1340,1375,2021-05-17 00:00:00+00:00,2021-07-07 00:00:00+00:00,36,0.12281296596382951,0.008092636018616102,0.7126584736673752,0.011531395349364225,0.962564934750539,1.0
145,1376,1383,2021-07-08 00:00:00+00:00,2021-07-19 00:00:00+00:00,8,-0.010486406740197296,-0.0017469801814124328,0.7477731937056029,0.00845314304720713,0.576110228129288,-1.0
