timestamp_t,timestamp_t1,p_change_raw,p_change,p_continue,actual_change,actual_continue,pred_change_label,hit_change,brier_change,q_same_given_change,q_opp_given_change,actual_same_given_change,actual_opp_given_change,expected_next_segment_theta,expected_next_segment_amp,expected_next_segment_length,expected_next_segment_net_return,actual_next_segment_theta,actual_next_segment_amp,actual_next_segment_length,actual_next_segment_net_return,brier_same_given_change,hit_same_given_change,rolling_hit_change_50,rolling_brier_change_50
2016-10-31 00:00:00+00:00,2016-11-01 00:00:00+00:00,0.16513706399151204,0.16513706399151204,0.8348629360084879,0.0,1.0,0.0,1.0,0.02727024990373674,0.11290190337733673,0.8870980966226633,,,-0.004705370289022813,0.12439025007263342,12.596767203565923,0.0005624489394905267,,,,,,,0.5,0.2410665708223493
2016-11-01 00:00:00+00:00,2016-11-02 00:00:00+00:00,0.8634861515222617,0.8634861515222617,0.1365138484777383,0.0,1.0,1.0,0.0,0.7456083338707263,0.2522446867755075,0.7477553132244925,,,-0.0024627966750735337,0.1327455518994831,13.333293344384826,0.004097520563321698,,,,,,,0.4897959183673469,0.251363341496806
2016-11-02 00:00:00+00:00,2016-11-03 00:00:00+00:00,0.20764642405161166,0.20764642405161166,0.7923535759483884,0.0,1.0,1.0,0.0,0.04311703742142173,0.10671966396119768,0.8932803360388023,,,-0.0048048668445791485,0.12401954930846046,12.56408965236633,0.00040560795642164164,,,,,,,0.48,0.2471984154152983
2016-11-03 00:00:00+00:00,2016-11-04 00:00:00+00:00,0.39444724426151345,0.39444724426151345,0.6055527557384865,0.0,1.0,1.0,0.0,0.15558862850550206,0.2039996992689025,0.7960003007310975,,,-0.003239248338727077,0.12985267562401487,13.078284124707055,0.002873564200692246,,,,,,,0.46,0.2502318559645298
2016-11-04 00:00:00+00:00,2016-11-07 00:00:00+00:00,0.39396593496028953,0.39396593496028953,0.6060340650397105,1.0,0.0,1.0,1.0,0.367277287988556,0.12408351414899409,0.8759164858510059,1.0,0.0,-0.00518247662192112,0.11745553229462932,12.03021537060825,-0.005754219827171879,-0.014396831711520819,0.08140238898846475,6.0,-0.029179264271792515,0.7672296901855754,0.0,0.48,0.25231456695461874
2016-11-07 00:00:00+00:00,2016-11-08 00:00:00+00:00,0.826385717460225,0.826385717460225,0.17361428253977496,0.0,1.0,1.0,0.0,0.682913354022251,0.33510594620533013,0.6648940537946699,,,-0.001627998487743941,0.13194111816546986,13.296349962946266,0.0011894652759727748,,,,,,,0.48,0.2593783944295225
2016-11-08 00:00:00+00:00,2016-11-09 00:00:00+00:00,0.3721848243751938,0.3721848243751938,0.6278151756248063,0.0,1.0,1.0,0.0,0.13852154349519386,0.19442770047147437,0.8055722995285256,,,-0.003997593717704615,0.12228429263806362,12.452280488543131,-0.003439547050915377,,,,,,,0.48,0.2598100937138263
2016-11-09 00:00:00+00:00,2016-11-10 00:00:00+00:00,0.18202364584065128,0.18202364584065128,0.8179763541593488,0.0,1.0,0.0,1.0,0.033132607645122845,0.2137159684452873,0.7862840315547127,,,-0.003672700643110702,0.1236083313163775,12.568010096386011,-0.0028048673266315074,,,,,,,0.5,0.250666353410525
2016-11-10 00:00:00+00:00,2016-11-11 00:00:00+00:00,0.9676416378968239,0.9676416378968239,0.03235836210317611,0.0,1.0,1.0,0.0,0.936330339391648,0.29037118856012933,0.7096288114398707,,,-0.0023815141985529774,0.12887031110971664,13.027941417075063,-0.0002825302234006786,,,,,,,0.5,0.2661695239193328
2016-11-11 00:00:00+00:00,2016-11-14 00:00:00+00:00,0.600554161729822,0.600554161729822,0.399445838270178,0.0,1.0,1.0,0.0,0.3606653011710092,0.2857573168065982,0.7142426831934018,,,-0.002459230610509815,0.12855359295406116,13.000258186553875,-0.00043434949801818105,,,,,,,0.5,0.2613859671148028
2016-11-14 00:00:00+00:00,2016-11-15 00:00:00+00:00,0.7525217250028787,0.7525217250028787,0.24747827499712127,1.0,0.0,1.0,1.0,0.06124549659555078,0.5362513298825996,0.4637486701174004,0.0,1.0,0.0001534767662735954,0.13930159950106197,13.746724853211216,0.004305953184205452,0.007877649983366031,0.24325632042549739,39.0,0.12470637067288326,0.28756548880085664,0.0,0.52,0.24446525857230042
2016-11-15 00:00:00+00:00,2016-11-16 00:00:00+00:00,0.6174710801274941,0.6174710801274941,0.3825289198725059,0.0,1.0,1.0,0.0,0.38127053479381423,0.5044058202445059,0.49559417975549414,,,-0.00028752087631735536,0.13749843542715748,13.600576710764965,0.0034660571147723824,,,,,,,0.52,0.250937130579619
2016-11-16 00:00:00+00:00,2016-11-17 00:00:00+00:00,0.7981694213925088,0.7981694213925088,0.2018305786074912,0.0,1.0,1.0,0.0,0.6370744252460523,0.5749153155037516,0.42508468449624837,,,0.0006888968837680349,0.141490840955142,13.92416493007972,0.005325680295527204,,,,,,,0.5,0.26285395939982864
2016-11-17 00:00:00+00:00,2016-11-18 00:00:00+00:00,0.011800747380943456,0.011800747380943456,0.9881992526190565,0.0,1.0,0.0,1.0,0.00013925763874884383,0.46548402547422474,0.5345159745257753,,,-0.0008265111432079384,0.1352945962416887,13.421953474051353,0.0024395305239171515,,,,,,,0.52,0.24296586827423639
2016-11-18 00:00:00+00:00,2016-11-21 00:00:00+00:00,0.04656122376452881,0.04656122376452881,0.9534387762354712,0.0,1.0,0.0,1.0,0.0021679475584505223,0.6205398599483358,0.3794601400516642,,,0.0013207070439131782,0.14407420483801492,14.133549000120041,0.006528985753162032,,,,,,,0.52,0.24297168010043482
2016-11-21 00:00:00+00:00,2016-11-22 00:00:00+00:00,0.39822188308656425,0.39822188308656425,0.6017781169134357,0.0,1.0,1.0,0.0,0.15858066816900926,0.6324062339242803,0.3675937660757197,,,0.0014850329727164754,0.1447461055073433,14.188007180688214,0.006841950468567203,,,,,,,0.52,0.22648317483395977
2016-11-22 00:00:00+00:00,2016-11-23 00:00:00+00:00,0.021343433841350637,0.021343433841350637,0.9786565661586494,0.0,1.0,0.0,1.0,0.0004555421681401116,0.574641606525927,0.425358393474073,,,0.0006851065530322927,0.14147534293984482,13.922908801377915,0.0053184614726144615,,,,,,,0.54,0.20782360987109955
2016-11-23 00:00:00+00:00,2016-11-25 00:00:00+00:00,0.06619823828991145,0.06619823828991145,0.9338017617100886,0.0,1.0,0.0,1.0,0.004382206752687899,0.5667901628768107,0.4332098371231893,,,0.0005763795086374951,0.1410307766170802,13.886876283202506,0.00511138685722254,,,,,,,0.56,0.18811635894172937
2016-11-25 00:00:00+00:00,2016-11-28 00:00:00+00:00,0.1382767715236658,0.1382767715236658,0.8617232284763342,0.0,1.0,0.0,1.0,0.019120465543008072,0.597076463380627,0.40292353661937297,,,0.0009957851729452626,0.14274565477794438,14.025868769443235,0.005910160217734122,,,,,,,0.58,0.1763928645678383
2016-11-28 00:00:00+00:00,2016-11-29 00:00:00+00:00,0.051036651969638934,0.051036651969638934,0.9489633480303611,0.0,1.0,0.0,1.0,0.0026047398442700497,0.591978524435002,0.408021475564998,,,0.0009251887503210834,0.1424569980579805,14.002472871067777,0.005775706760047316,,,,,,,0.58,0.17644181435322373
2016-11-29 00:00:00+00:00,2016-11-30 00:00:00+00:00,0.060539553895357624,0.060539553895357624,0.9394604461046424,0.0,1.0,0.0,1.0,0.0036650375858489105,0.6181339513463188,0.38186604865368123,,,0.0012873899441450637,0.14393797690492305,14.122507598142928,0.0064655321233971575,,,,,,,0.58,0.17613684038329244
2016-11-30 00:00:00+00:00,2016-12-01 00:00:00+00:00,0.1471244945013101,0.1471244945013101,0.8528755054986898,0.0,1.0,0.0,1.0,0.021645616882266027,0.5495001204101139,0.45049987958988613,,,0.0003369464439837008,0.14005177569146973,13.807527338310702,0.00465537786653148,,,,,,,0.58,0.17648096051904472
2016-12-01 00:00:00+00:00,2016-12-02 00:00:00+00:00,0.2227969299677226,0.2227969299677226,0.7772030700322774,0.0,1.0,1.0,0.0,0.04963847200304229,0.4088645616401121,0.5911354383598879,,,-0.0016105793009911383,0.13208867539979768,13.162110577526942,0.0009462441652402526,,,,,,,0.56,0.17744505714521008
2016-12-02 00:00:00+00:00,2016-12-05 00:00:00+00:00,0.1665205487533949,0.1665205487533949,0.833479451246605,0.0,1.0,0.0,1.0,0.027729093157131766,0.5606036750921954,0.43939632490780456,,,0.0004907088266500564,0.14068048382404155,13.85848472319097,0.004948223923642773,,,,,,,0.56,0.1772381826518441
2016-12-05 00:00:00+00:00,2016-12-06 00:00:00+00:00,0.14290431861069436,0.14290431861069436,0.8570956813893056,0.0,1.0,0.0,1.0,0.020421644277586845,0.5781117935356745,0.42188820646432545,,,0.0007331618144503049,0.14167183269983977,13.93883448104765,0.005409984467938053,,,,,,,0.56,0.17744573134771696
2016-12-06 00:00:00+00:00,2016-12-07 00:00:00+00:00,0.3328012363030983,0.3328012363030983,0.6671987636969017,0.0,1.0,1.0,0.0,0.1107566628848707,0.5846141647109082,0.4153858352890918,,,0.000823206859799469,0.14204001151787785,13.968675720191133,0.005581478535834547,,,,,,,0.54,0.1794605134057169
2016-12-07 00:00:00+00:00,2016-12-08 00:00:00+00:00,0.3268344705778246,0.3268344705778246,0.6731655294221754,0.0,1.0,1.0,0.0,0.1068207711578869,0.5279965555291176,0.4720034444708824,,,3.916438530132769e-05,0.1388341956905548,13.70884133519613,0.0040882410919093086,,,,,,,0.52,0.1815665412533579
2016-12-08 00:00:00+00:00,2016-12-09 00:00:00+00:00,0.016202280759846383,0.016202280759846383,0.9837977192401536,0.0,1.0,0.0,1.0,0.0002625139018208883,2.781819087867633e-51,1.0,,,-0.007272548912134881,0.10893784826527904,11.285714285714286,-0.00983718314223874,,,,,,,0.52,0.1812584073217154
2016-12-09 00:00:00+00:00,2016-12-12 00:00:00+00:00,0.2521809131847,0.2521809131847,0.7478190868153001,0.0,1.0,1.0,0.0,0.06359521297466919,7.640167154251764e-11,0.9999999999235983,,,-0.007272548911076869,0.10893784826960506,11.285714286064916,-0.009837183140223716,,,,,,,0.5,0.1823749452214492
2016-12-12 00:00:00+00:00,2016-12-13 00:00:00+00:00,0.10308180712318969,0.10308180712318969,0.8969181928768103,0.0,1.0,0.0,1.0,0.010625858959782481,0.4669330988401805,0.5330669011598195,,,-0.0008064443285897981,0.13537664602087696,13.428603685748687,0.0024777485030990755,,,,,,,0.52,0.18141380608559557
2016-12-13 00:00:00+00:00,2016-12-14 00:00:00+00:00,0.884203033904163,0.884203033904163,0.115796966095837,0.0,1.0,1.0,0.0,0.7818150051653264,0.43500341408570475,0.5649965859142952,,,-0.001248607630902046,0.1335687157633723,13.282069239643324,0.001635632392278796,,,,,,,0.5,0.1970288234133416
2016-12-14 00:00:00+00:00,2016-12-15 00:00:00+00:00,0.07119287926489337,0.07119287926489337,0.9288071207351066,0.0,1.0,0.0,1.0,0.005068426058025685,0.3919159074747474,0.6080840925252526,,,-0.0018452848094586277,0.13112900464434965,13.084328361089467,0.0004992389774620002,,,,,,,0.5,0.1969683797804612
2016-12-15 00:00:00+00:00,2016-12-16 00:00:00+00:00,0.40947782003631933,0.40947782003631933,0.5905221799636806,0.0,1.0,1.0,0.0,0.16767208510169632,0.37728647518797764,0.6227135248120224,,,-0.0020478736586944405,0.13030065342557792,13.017189716487684,0.00011340113673241788,,,,,,,0.48,0.2003035016544932
2016-12-16 00:00:00+00:00,2016-12-19 00:00:00+00:00,0.21313956156613356,0.21313956156613356,0.7868604384338664,0.0,1.0,1.0,0.0,0.04542847270460364,0.38849027201811887,0.6115097279818811,,,-0.00189272311953491,0.13093503749306568,13.06860714122601,0.00040889098843527837,,,,,,,0.46,0.20091513706057648
2016-12-19 00:00:00+00:00,2016-12-20 00:00:00+00:00,0.5419098834069302,0.5419098834069302,0.45809011659306975,0.0,1.0,1.0,0.0,0.2936663217341127,0.41597769890464664,0.5840223010953534,,,-0.001512076347176474,0.132491437161626,13.194754796758826,0.0011338466278076591,,,,,,,0.44,0.20675605145253345
2016-12-20 00:00:00+00:00,2016-12-21 00:00:00+00:00,0.2724642855407041,0.2724642855407041,0.7275357144592959,0.0,1.0,1.0,0.0,0.07423678689520635,0.3518428520768241,0.6481571479231759,,,-0.002400217770580445,0.1288599785038892,12.900421660423998,-0.000557651055116677,,,,,,,0.44,0.19847226016832276
2016-12-21 00:00:00+00:00,2016-12-22 00:00:00+00:00,0.22410639938656374,0.22410639938656374,0.7758936006134363,0.0,1.0,1.0,0.0,0.05022367824601002,0.4069116458906189,0.5930883541093811,,,-0.001637623341155439,0.1319780969364957,13.153148089176591,0.000894737805927001,,,,,,,0.42,0.19944340153649842
2016-12-22 00:00:00+00:00,2016-12-23 00:00:00+00:00,0.5080972447924552,0.5080972447924552,0.4919027552075448,0.0,1.0,1.0,0.0,0.25816281016568415,0.4040636817366916,0.5959363182633084,,,-0.0016770620404363912,0.13181683882806883,13.140077967970175,0.0008196253669692493,,,,,,,0.42,0.20207573757954425
2016-12-23 00:00:00+00:00,2016-12-27 00:00:00+00:00,0.32586323036072645,0.32586323036072645,0.6741367696392735,0.0,1.0,1.0,0.0,0.10618684490112787,0.4079385819406314,0.5920614180593686,,,-0.001623402297677289,0.1320362443554764,13.157860992120398,0.0009218223010965445,,,,,,,0.4,0.2039780120572637
